run_id,config_id,fit_seconds,selected_threshold,vector_size,window,pooling,normalize_embeddings,C,class_weight,threshold,support,positive_support,negative_support,positive_rate,accuracy,balanced_accuracy,positive_precision,positive_recall,positive_f1,macro_f1,weighted_f1,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,false_positive_rate,false_negative_rate
FASTTEXT-EMB_LOG-REG_20260708_174434,29,0.09941530227661133,0.45,100,5,idf_weighted_mean,False,3.0,,0.45,450,169,281,0.37555555555555553,0.7866666666666666,0.7690412516582787,0.7239263803680982,0.6982248520710059,0.7108433734939759,0.7709146444934668,0.7858657163866734,0.8363199898923962,0.7699193883700953,0.1554195546484982,236,45,51,118,0.1601423487544484,0.30177514792899407
FASTTEXT-EMB_LOG-REG_20260708_174434,73,0.09419131278991699,0.35000000000000003,200,5,idf_weighted_mean,False,0.3,,0.35000000000000003,450,169,281,0.37555555555555553,0.7644444444444445,0.7653983027648508,0.6598984771573604,0.7692307692307693,0.7103825136612022,0.7559403205010131,0.7672791524255882,0.8417317694624017,0.7764937999659964,0.15131087658972023,214,67,39,130,0.23843416370106763,0.23076923076923078
FASTTEXT-EMB_LOG-REG_20260708_174434,26,0.045252084732055664,0.44,100,5,idf_weighted_mean,False,0.3,balanced,0.44,450,169,281,0.37555555555555553,0.7511111111111111,0.7629766893385836,0.631336405529954,0.8106508875739645,0.7098445595854922,0.7459728634503336,0.7549647968566942,0.8388047758428266,0.7702402107351343,0.16383646823254827,201,80,32,137,0.2846975088967972,0.1893491124260355
FASTTEXT-EMB_LOG-REG_20260708_174434,78,0.21976661682128906,0.67,200,5,idf_weighted_mean,False,3.0,balanced,0.67,450,169,281,0.37555555555555553,0.8,0.7702836446334941,0.7801418439716312,0.650887573964497,0.7096774193548387,0.7785675232367414,0.7957135046473482,0.8505127503211269,0.7837098102707069,0.16005429980291638,250,31,59,110,0.1103202846975089,0.34911242603550297
FASTTEXT-EMB_LOG-REG_20260708_174434,53,0.2264254093170166,0.39,200,3,idf_weighted_mean,False,3.0,,0.39,450,169,281,0.37555555555555553,0.7666666666666667,0.7648192212933521,0.6666666666666666,0.757396449704142,0.7091412742382271,0.7571680397165161,0.7691213680133349,0.8432689675503802,0.7785129356543496,0.15196254189316397,217,64,41,128,0.2277580071174377,0.24260355029585798
FASTTEXT-EMB_LOG-REG_20260708_174434,34,0.08065223693847656,0.49,100,5,idf_weighted_mean,True,1.0,balanced,0.49,450,169,281,0.37555555555555553,0.7666666666666667,0.7648192212933521,0.6666666666666666,0.757396449704142,0.7091412742382271,0.7571680397165161,0.7691213680133349,0.8382362231253553,0.7708077899168115,0.1651956932353386,217,64,41,128,0.2277580071174377,0.24260355029585798
FASTTEXT-EMB_LOG-REG_20260708_174434,51,0.13574743270874023,0.37,200,3,idf_weighted_mean,False,1.0,,0.37,450,169,281,0.37555555555555553,0.7666666666666667,0.7648192212933521,0.6666666666666666,0.757396449704142,0.7091412742382271,0.7571680397165161,0.7691213680133349,0.8391627534797532,0.7707236630676586,0.15266954049172546,217,64,41,128,0.2277580071174377,0.24260355029585798
FASTTEXT-EMB_LOG-REG_20260708_174434,52,0.15523409843444824,0.49,200,3,idf_weighted_mean,False,1.0,balanced,0.49,450,169,281,0.37555555555555553,0.7666666666666667,0.7648192212933521,0.6666666666666666,0.757396449704142,0.7091412742382271,0.7571680397165161,0.7691213680133349,0.8404472614710774,0.7685838585181558,0.16343056839025025,217,64,41,128,0.2277580071174377,0.24260355029585798
FASTTEXT-EMB_LOG-REG_20260708_174434,10,0.08716678619384766,0.44,100,3,idf_weighted_mean,True,1.0,balanced,0.44,450,169,281,0.37555555555555553,0.7533333333333333,0.762397607867085,0.6367924528301887,0.7988165680473372,0.7086614173228346,0.7473942924764463,0.7570344747369008,0.836614795005159,0.7638745280857637,0.16488121340091336,204,77,34,135,0.27402135231316727,0.20118343195266272
FASTTEXT-EMB_LOG-REG_20260708_174434,4,0.06749486923217773,0.54,100,3,idf_weighted_mean,False,1.0,balanced,0.54,450,169,281,0.37555555555555553,0.7822222222222223,0.7666617532481206,0.7125748502994012,0.7041420118343196,0.7083333333333334,0.7672872340425532,0.7819602048857368,0.8361725873360145,0.7653149992434061,0.16525668667036056,233,48,50,119,0.1708185053380783,0.2958579881656805
FASTTEXT-EMB_LOG-REG_20260708_174434,30,0.12383866310119629,0.51,100,5,idf_weighted_mean,False,3.0,balanced,0.51,450,169,281,0.37555555555555553,0.7666666666666667,0.7636400008423003,0.6684210526315789,0.7514792899408284,0.7075208913649025,0.756717931819235,0.7689625285545355,0.8368885426098676,0.7676597365111552,0.16660389709000373,218,63,42,127,0.22419928825622776,0.2485207100591716
FASTTEXT-EMB_LOG-REG_20260708_174434,33,0.07776594161987305,0.45,100,5,idf_weighted_mean,True,1.0,,0.45,450,169,281,0.37555555555555553,0.7866666666666666,0.7666828107561752,0.7295597484276729,0.6863905325443787,0.7073170731707317,0.769742452669282,0.7852794360111433,0.83657267998905,0.7715026711211945,0.15484547357353992,238,43,53,116,0.15302491103202848,0.3136094674556213
FASTTEXT-EMB_LOG-REG_20260708_174434,83,0.26790452003479004,0.42000000000000004,200,5,idf_weighted_mean,True,3.0,,0.42000000000000004,450,169,281,0.37555555555555553,0.7755555555555556,0.7648613363094612,0.6931818181818182,0.7218934911242604,0.7072463768115942,0.762632197414806,0.7764171127649387,0.8512708206110888,0.7882538058979464,0.1482607192089344,227,54,47,122,0.19217081850533807,0.2781065088757396
FASTTEXT-EMB_LOG-REG_20260708_174434,74,0.09148955345153809,0.48000000000000004,200,5,idf_weighted_mean,False,0.3,balanced,0.48000000000000004,450,169,281,0.37555555555555553,0.7622222222222222,0.7624397228831941,0.6581632653061225,0.7633136094674556,0.7068493150684931,0.7534246575342466,0.7650167427701674,0.8434163701067615,0.776101213851001,0.16082282687024568,214,67,40,129,0.23843416370106763,0.23668639053254437
FASTTEXT-EMB_LOG-REG_20260708_174434,80,0.10437512397766113,0.43,200,5,idf_weighted_mean,True,0.3,balanced,0.43,450,169,281,0.37555555555555553,0.7511111111111111,0.7606182484364801,0.6338028169014085,0.7988165680473372,0.7068062827225131,0.7452950332531485,0.7548744556074398,0.8439638653161785,0.7776243667089541,0.16038987263795434,203,78,34,135,0.2775800711743772,0.20118343195266272
FASTTEXT-EMB_LOG-REG_20260708_174434,8,0.05607914924621582,0.54,100,3,idf_weighted_mean,True,0.3,balanced,0.54,450,169,281,0.37555555555555553,0.7822222222222223,0.7654825327970688,0.7151515151515152,0.6982248520710059,0.7065868263473054,0.7667209750111086,0.7816876964563217,0.8361094148118512,0.7654461676254114,0.16400988530894992,234,47,51,118,0.16725978647686832,0.30177514792899407
FASTTEXT-EMB_LOG-REG_20260708_174434,77,0.2175147533416748,0.44,200,5,idf_weighted_mean,False,3.0,,0.44,450,169,281,0.37555555555555553,0.78,0.7648823938175157,0.7083333333333334,0.7041420118343196,0.7062314540059347,0.7651938797560757,0.7798689723872219,0.8487228621364947,0.7838735556288072,0.14925562534194398,232,49,50,119,0.17437722419928825,0.2958579881656805
FASTTEXT-EMB_LOG-REG_20260708_174434,9,0.07663154602050781,0.43,100,3,idf_weighted_mean,True,1.0,,0.43,450,169,281,0.37555555555555553,0.78,0.7648823938175157,0.7083333333333334,0.7041420118343196,0.7062314540059347,0.7651938797560757,0.7798689723872219,0.8356040346185432,0.7658981299462163,0.15545786393974778,232,49,50,119,0.17437722419928825,0.2958579881656805
FASTTEXT-EMB_LOG-REG_20260708_174434,11,0.11084771156311035,0.43,100,3,idf_weighted_mean,True,3.0,,0.43,450,169,281,0.37555555555555553,0.78,0.7648823938175157,0.7083333333333334,0.7041420118343196,0.7062314540059347,0.7651938797560757,0.7798689723872219,0.8356040346185432,0.7653311342540893,0.15614965959989022,232,49,50,119,0.17437722419928825,0.2958579881656805
FASTTEXT-EMB_LOG-REG_20260708_174434,56,0.08968091011047363,0.5,200,3,idf_weighted_mean,True,0.3,balanced,0.5,450,169,281,0.37555555555555553,0.7688888888888888,0.7630609193708017,0.6756756756756757,0.7396449704142012,0.7062146892655368,0.7578692493946732,0.7707254954712582,0.8371833477226305,0.7653112395031767,0.16326650344150306,221,60,44,125,0.21352313167259787,0.2603550295857988
FASTTEXT-EMB_LOG-REG_20260708_174434,76,0.16651439666748047,0.51,200,5,idf_weighted_mean,False,1.0,balanced,0.51,450,169,281,0.37555555555555553,0.7666666666666667,0.7624607803912485,0.6702127659574468,0.7455621301775148,0.7058823529411765,0.7562560935976601,0.7687935579388294,0.8470382614921351,0.780815344380127,0.16045288503599536,219,62,43,126,0.2206405693950178,0.25443786982248523
FASTTEXT-EMB_LOG-REG_20260708_174434,12,0.12364745140075684,0.42000000000000004,100,3,idf_weighted_mean,True,3.0,balanced,0.42000000000000004,450,169,281,0.37555555555555553,0.7444444444444445,0.7588178314978204,0.6216216216216216,0.8165680473372781,0.7058823529411765,0.7399745752918063,0.7484597506324074,0.8360041272715786,0.7599061586333777,0.16620978853399498,197,84,31,138,0.298932384341637,0.1834319526627219
FASTTEXT-EMB_LOG-REG_20260708_174434,32,0.05141139030456543,0.42000000000000004,100,5,idf_weighted_mean,True,0.3,balanced,0.42000000000000004,450,169,281,0.37555555555555553,0.7422222222222222,0.7582176925182673,0.6177777777777778,0.8224852071005917,0.7055837563451777,0.7381673722437351,0.7462770722007094,0.8374360378192844,0.7699845755997383,0.16432831560466665,195,86,30,139,0.30604982206405695,0.17751479289940827
FASTTEXT-EMB_LOG-REG_20260708_174434,5,0.10815954208374023,0.33,100,3,idf_weighted_mean,False,3.0,,0.33,450,169,281,0.37555555555555553,0.7511111111111111,0.7594390279854282,0.6350710900473934,0.7928994082840237,0.7052631578947368,0.7449392712550607,0.7548142150247412,0.8354566320621618,0.7648167789684709,0.15618048497058537,204,77,35,134,0.27402135231316727,0.20710059171597633
FASTTEXT-EMB_LOG-REG_20260708_174434,79,0.09685063362121582,0.31,200,5,idf_weighted_mean,True,0.3,,0.31,450,169,281,0.37555555555555553,0.7488888888888889,0.758838889005875,0.6308411214953271,0.7988165680473372,0.7049608355091384,0.7431960850659811,0.7527124138445732,0.8425951272926362,0.7784476437443073,0.15108692411625615,202,79,34,135,0.28113879003558717,0.20118343195266272
FASTTEXT-EMB_LOG-REG_20260708_174434,6,0.10915756225585938,0.46,100,3,idf_weighted_mean,False,3.0,balanced,0.46,450,169,281,0.37555555555555553,0.7555555555555555,0.7594600854934828,0.645320197044335,0.7751479289940828,0.7043010752688172,0.747983870967742,0.7588560334528077,0.8361515298279603,0.7628181465942018,0.16698842920034754,209,72,38,131,0.25622775800711745,0.22485207100591717
FASTTEXT-EMB_LOG-REG_20260708_174434,31,0.05030345916748047,0.43,100,5,idf_weighted_mean,True,0.3,,0.43,450,169,281,0.37555555555555553,0.7822222222222223,0.7631240918949651,0.7204968944099379,0.6863905325443787,0.703030303030303,0.7655502392344498,0.7811107566897041,0.8360462422876875,0.7719944752973111,0.15423062205816726,236,45,53,116,0.1601423487544484,0.3136094674556213
FASTTEXT-EMB_LOG-REG_20260708_174434,7,0.05313730239868164,0.33,100,3,idf_weighted_mean,True,0.3,,0.33,450,169,281,0.37555555555555553,0.7555555555555555,0.7582808650424309,0.6467661691542289,0.7692307692307693,0.7027027027027027,0.7475777664456911,0.7587466711995015,0.8351197119332898,0.7706014284682937,0.15499064591457623,210,71,39,130,0.2526690391459075,0.23076923076923078
FASTTEXT-EMB_LOG-REG_20260708_174434,49,0.0948481559753418,0.37,200,3,idf_weighted_mean,False,0.3,,0.37,450,169,281,0.37555555555555553,0.7644444444444445,0.7583229800585398,0.6702702702702703,0.7337278106508875,0.7005649717514124,0.7532128888061091,0.766316370384167,0.8350565394091263,0.7686872921696698,0.15391146040825,220,61,45,124,0.21708185053380782,0.26627218934911245
FASTTEXT-EMB_LOG-REG_20260708_174434,55,0.09169626235961914,0.36000000000000004,200,3,idf_weighted_mean,True,0.3,,0.36000000000000004,450,169,281,0.37555555555555553,0.7644444444444445,0.7583229800585398,0.6702702702702703,0.7337278106508875,0.7005649717514124,0.7532128888061091,0.766316370384167,0.8361725873360146,0.7671407981862928,0.15374696923022377,220,61,45,124,0.21708185053380782,0.26627218934911245
FASTTEXT-EMB_LOG-REG_20260708_174434,50,0.15630674362182617,0.52,200,3,idf_weighted_mean,False,0.3,balanced,0.52,450,169,281,0.37555555555555553,0.7711111111111111,0.7589441765461475,0.6896551724137931,0.7100591715976331,0.6997084548104956,0.7573946223783179,0.7717520685285314,0.8360883573037967,0.7642725289351583,0.16403923806731097,227,54,49,120,0.19217081850533807,0.28994082840236685
