run_id,technique,config_index,selection_metric,fit_seconds,num_features_fit,calibration_method,calibration_cv,max_features,ngram_range,min_df,max_df,sublinear_tf,C,class_weight,validation_threshold,validation_support,validation_positive_support,validation_negative_support,validation_positive_rate,validation_accuracy,validation_balanced_accuracy,validation_positive_precision,validation_positive_recall,validation_positive_f1,validation_macro_f1,validation_weighted_f1,validation_roc_auc,validation_pr_auc,validation_brier_score,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_positive_rate,validation_false_negative_rate
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,94,validation_positive_f1,1.3105213642120361,7270,sigmoid,3,50000,"[1, 2]",2,0.95,True,3.0,balanced,0.42000000000000004,450,169,281,0.37555555555555553,0.7911111111111111,0.7855713954810588,0.7049180327868853,0.7633136094674556,0.7329545454545454,0.7807108493696084,0.7925968627884687,0.8695697951104466,0.8248800286918321,0.1570684869213323,227,54,40,129,0.19217081850533807,0.23668639053254437
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,50,validation_positive_f1,1.3621413707733154,20000,sigmoid,3,20000,"[1, 2]",1,0.95,True,0.1,balanced,0.43,450,169,281,0.37555555555555553,0.7888888888888889,0.7849712565015057,0.6989247311827957,0.7692307692307693,0.7323943661971831,0.7790412197958393,0.7906511033581716,0.8798037440249321,0.8420374981797305,0.14002727602494985,225,56,39,130,0.199288256227758,0.23076923076923078
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,21,validation_positive_f1,1.420473337173462,10000,sigmoid,3,10000,"[1, 2]",1,0.95,True,3.0,,0.46,450,169,281,0.37555555555555553,0.8066666666666666,0.7862347069847755,0.7628205128205128,0.7041420118343196,0.7323076923076923,0.7905016722408027,0.8049855072463767,0.873865526753564,0.8317074578863002,0.153514558858745,244,37,50,119,0.13167259786476868,0.2958579881656805
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,22,validation_positive_f1,1.4681298732757568,10000,sigmoid,3,10000,"[1, 2]",1,0.95,True,3.0,balanced,0.46,450,169,281,0.37555555555555553,0.8066666666666666,0.7862347069847755,0.7628205128205128,0.7041420118343196,0.7323076923076923,0.7905016722408027,0.8049855072463767,0.8749815746804522,0.8315289445161621,0.15355477145290813,244,37,50,119,0.13167259786476868,0.2958579881656805
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,26,validation_positive_f1,1.3542511463165283,7270,sigmoid,3,10000,"[1, 2]",2,0.95,True,0.1,balanced,0.4,450,169,281,0.37555555555555553,0.7822222222222223,0.784350060013898,0.6802030456852792,0.7928994082840237,0.73224043715847,0.7743599189537669,0.784842989978374,0.8805828718229485,0.8412558760629655,0.1420135004345806,218,63,35,134,0.22419928825622776,0.20710059171597633
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,58,validation_positive_f1,1.4015343189239502,7270,sigmoid,3,20000,"[1, 2]",2,0.95,True,0.1,balanced,0.4,450,169,281,0.37555555555555553,0.7822222222222223,0.784350060013898,0.6802030456852792,0.7928994082840237,0.73224043715847,0.7743599189537669,0.784842989978374,0.8805828718229485,0.8412558760629655,0.1420135004345806,218,63,35,134,0.22419928825622776,0.20710059171597633
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,90,validation_positive_f1,1.2697722911834717,7270,sigmoid,3,50000,"[1, 2]",2,0.95,True,0.1,balanced,0.4,450,169,281,0.37555555555555553,0.7822222222222223,0.784350060013898,0.6802030456852792,0.7928994082840237,0.73224043715847,0.7743599189537669,0.784842989978374,0.8805828718229485,0.8412558760629655,0.1420135004345806,218,63,35,134,0.22419928825622776,0.20710059171597633
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,49,validation_positive_f1,1.3860180377960205,20000,sigmoid,3,20000,"[1, 2]",1,0.95,True,0.1,,0.4,450,169,281,0.37555555555555553,0.78,0.7837499210343448,0.675,0.7988165680473372,0.7317073170731707,0.7726333195535345,0.7828193468375361,0.8792562488155152,0.8424037132453418,0.13993722905939537,216,65,34,135,0.2313167259786477,0.20118343195266272
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,11,validation_positive_f1,1.302323579788208,2667,sigmoid,3,10000,"[1, 1]",2,0.95,True,1.0,,0.41000000000000003,450,169,281,0.37555555555555553,0.7866666666666666,0.7831918970709006,0.6951871657754011,0.7692307692307693,0.7303370786516854,0.7769332452081956,0.7885305133289271,0.866790204047253,0.8209798850524561,0.15303044358699003,224,57,39,130,0.20284697508896798,0.23076923076923078
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,43,validation_positive_f1,1.2908082008361816,2667,sigmoid,3,20000,"[1, 1]",2,0.95,True,1.0,,0.41000000000000003,450,169,281,0.37555555555555553,0.7866666666666666,0.7831918970709006,0.6951871657754011,0.7692307692307693,0.7303370786516854,0.7769332452081956,0.7885305133289271,0.866790204047253,0.8209798850524561,0.15303044358699003,224,57,39,130,0.20284697508896798,0.23076923076923078
