run_id,technique,config_index,selection_metric,fit_seconds,num_features_fit,max_features,ngram_range,min_df,max_df,sublinear_tf,C,class_weight,validation_threshold,validation_support,validation_positive_support,validation_negative_support,validation_positive_rate,validation_accuracy,validation_balanced_accuracy,validation_positive_precision,validation_positive_recall,validation_positive_f1,validation_macro_f1,validation_weighted_f1,validation_roc_auc,validation_pr_auc,validation_brier_score,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_positive_rate,validation_false_negative_rate
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,101,validation_positive_f1,1.6201508045196533,20000,20000,"[1, 2]",1,0.95,True,3.0,,0.41000000000000003,450,209,241,0.46444444444444444,0.8244444444444444,0.828793503940916,0.768595041322314,0.8899521531100478,0.8248337028824834,0.8244435774991481,0.8244158352496664,0.9058547916377135,0.8964041851261713,0.12710506354871723,185,56,23,186,0.23236514522821577,0.11004784688995216
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,172,validation_positive_f1,1.5768263339996338,31956,50000,"[1, 2]",1,0.95,True,1.0,balanced,0.47000000000000003,450,209,241,0.46444444444444444,0.8288888888888889,0.8313546030296413,0.7869565217391304,0.8660287081339713,0.8246013667425968,0.8287865835882181,0.8290841990083512,0.9059540590442533,0.8975352278524356,0.1424846747044752,192,49,28,181,0.2033195020746888,0.1339712918660287
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,198,validation_positive_f1,1.759012222290039,50000,50000,"[1, 3]",1,0.95,True,3.0,balanced,0.45,450,209,241,0.46444444444444444,0.8288888888888889,0.8313546030296413,0.7869565217391304,0.8660287081339713,0.8246013667425968,0.8287865835882181,0.8290841990083512,0.9051996267545515,0.8968983604273416,0.12889080122132138,192,49,28,181,0.2033195020746888,0.1339712918660287
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,197,validation_positive_f1,1.7613134384155273,50000,50000,"[1, 3]",1,0.95,True,3.0,,0.43,450,209,241,0.46444444444444444,0.8288888888888889,0.8313546030296413,0.7869565217391304,0.8660287081339713,0.8246013667425968,0.8287865835882181,0.8290841990083512,0.9048224106097005,0.8964233076355479,0.12903635545913045,192,49,28,181,0.2033195020746888,0.1339712918660287
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,126,validation_positive_f1,1.7770228385925293,20000,20000,"[1, 3]",1,0.95,True,3.0,balanced,0.45,450,209,241,0.46444444444444444,0.8266666666666667,0.8295975699338879,0.7811158798283262,0.8708133971291866,0.8235294117647058,0.8266118674544054,0.8268310643034505,0.9051797732732434,0.8954818739223349,0.12778352670825738,190,51,27,182,0.21161825726141079,0.1291866028708134
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,103,validation_positive_f1,1.6055107116699219,20000,20000,"[1, 2]",1,0.95,True,10.0,,0.38,450,209,241,0.46444444444444444,0.8222222222222222,0.8267188151442355,0.7654320987654321,0.8899521531100478,0.8230088495575221,0.8222187104930467,0.8221625228262396,0.9038495900256109,0.8952090274361433,0.12533586737244434,184,57,23,186,0.23651452282157676,0.11004784688995216
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,104,validation_positive_f1,1.6095459461212158,20000,20000,"[1, 2]",1,0.95,True,10.0,balanced,0.4,450,209,241,0.46444444444444444,0.8222222222222222,0.8267188151442355,0.7654320987654321,0.8899521531100478,0.8230088495575221,0.8222187104930467,0.8221625228262396,0.9038694435069189,0.895155318362734,0.12542859941756518,184,57,23,186,0.23651452282157676,0.11004784688995216
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,174,validation_positive_f1,1.599104642868042,31956,50000,"[1, 2]",1,0.95,True,3.0,balanced,0.46,450,209,241,0.46444444444444444,0.8266666666666667,0.8292799142329608,0.7835497835497836,0.8660287081339713,0.8227272727272728,0.8265810276679841,0.8268550724637681,0.9064503960769521,0.8977550811276912,0.127661092165451,191,50,28,181,0.2074688796680498,0.1339712918660287
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,173,validation_positive_f1,1.5870497226715088,31956,50000,"[1, 2]",1,0.95,True,3.0,,0.43,450,209,241,0.46444444444444444,0.8266666666666667,0.8292799142329608,0.7835497835497836,0.8660287081339713,0.8227272727272728,0.8265810276679841,0.8268550724637681,0.9063114217077964,0.8975657599455368,0.1276307601335172,191,50,28,181,0.2074688796680498,0.1339712918660287
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,195,validation_positive_f1,1.7787902355194092,50000,50000,"[1, 3]",1,0.95,True,1.0,,0.44,450,209,241,0.46444444444444444,0.8266666666666667,0.8292799142329608,0.7835497835497836,0.8660287081339713,0.8227272727272728,0.8265810276679841,0.8268550724637681,0.9039687109134587,0.8960434394975455,0.1453333258653667,191,50,28,181,0.2074688796680498,0.1339712918660287
